"","sppocean","period","zone","npres","sumwtcpue","totalpres","totalwtcpue","proppres","propwtcpue","metgoal"
"73","buccinum plectrum_Pac","2041-2060",2,16,27.3015081362776,140,218.473140067482,0.114285714285714,0.12496505578601,TRUE
"74","buccinum plectrum_Pac","2061-2080",2,6,6.22903621648075,51,48.5441483787955,0.117647058823529,0.12831693261719,TRUE
"75","buccinum plectrum_Pac","2081-2100",2,1,0.60782298210264,6,4.06078536668244,0.166666666666667,0.149681139783858,TRUE
"76","buccinum polare_Pac","2006-2020",2,29,9136.84993517449,264,78348.6886246842,0.109848484848485,0.116617777470954,TRUE
"77","buccinum polare_Pac","2021-2040",2,21,6555.23758128009,188,55229.245261952,0.111702127659574,0.11869142064478,TRUE
"78","buccinum polare_Pac","2041-2060",2,14,3606.38205651681,117,29825.8428538507,0.11965811965812,0.120914673700536,TRUE
"79","buccinum polare_Pac","2061-2080",2,9,1219.43236736178,74,9813.04216273437,0.121621621621622,0.124266496274993,TRUE
"80","buccinum polare_Pac","2081-2100",2,1,103.576680937021,23,1864.89766016702,0.0434782608695652,0.055540142040687,FALSE
"81","buccinum scalariforme_Pac","2006-2020",2,46,469.485587505907,447,4613.67702233437,0.102908277404922,0.101759526129197,TRUE
"82","buccinum scalariforme_Pac","2021-2040",2,41,344.242637100161,364,3058.86331506711,0.112637362637363,0.112539398345954,TRUE
"83","buccinum scalariforme_Pac","2041-2060",2,27,176.307136853518,237,1399.65239312506,0.113924050632911,0.125964945096024,TRUE
"84","buccinum scalariforme_Pac","2061-2080",2,16,57.7517570336286,103,342.883731549367,0.155339805825243,0.168429562909472,TRUE
"85","buccinum scalariforme_Pac","2081-2100",2,4,9.18994641471795,16,36.7741055107911,0.25,0.249902649896439,TRUE
"86","careproctus rastrinus_Pac","2006-2020",2,27,1031256.8049843,254,9751027.23812349,0.106299212598425,0.105758786207919,TRUE
"87","careproctus rastrinus_Pac","2021-2040",2,20,708577.278580062,175,6240369.11089185,0.114285714285714,0.113547334458682,TRUE
"88","careproctus rastrinus_Pac","2041-2060",2,12,318852.83406346,109,2792471.44929728,0.110091743119266,0.114183023838506,TRUE
"89","careproctus rastrinus_Pac","2061-2080",2,6,80849.6414526418,46,621332.757327572,0.130434782608696,0.130122934126934,TRUE
"90","careproctus rastrinus_Pac","2081-2100",2,1,8921.74248071803,4,38125.839422543,0.25,0.234007765228188,TRUE
"91","chionoecetes opilio_Pac","2006-2020",2,41,5021.32453815751,374,47284.4378012046,0.109625668449198,0.106194020097445,TRUE
"92","chionoecetes opilio_Pac","2021-2040",2,30,3124.0205476366,280,28505.0273825095,0.107142857142857,0.109595423491979,TRUE
"93","chionoecetes opilio_Pac","2041-2060",2,20,1488.89156927197,168,12411.0620006871,0.119047619047619,0.119964880458219,TRUE
"94","chionoecetes opilio_Pac","2061-2080",2,6,246.620408540678,53,2098.14971636786,0.113207547169811,0.117541854433346,TRUE
"95","chionoecetes opilio_Pac","2081-2100",2,0,0,0,0,1,1,TRUE
"96","chlamys rubida_Pac","2006-2020",2,52,114471.08147749,451,1070658.13258975,0.11529933481153,0.106916557202627,TRUE
"97","chlamys rubida_Pac","2021-2040",2,49,113629.041726874,404,1049586.7794061,0.121287128712871,0.108260740280256,TRUE
"98","chlamys rubida_Pac","2041-2060",2,35,93885.0198214567,322,867361.227225066,0.108695652173913,0.10824212205314,TRUE
"99","chlamys rubida_Pac","2061-2080",2,28,53866.6219048347,249,484648.608811282,0.112449799196787,0.111145726874066,TRUE
"100","chlamys rubida_Pac","2081-2100",2,19,24989.4435341225,185,224712.325773744,0.102702702702703,0.111206376633223,TRUE
"101","clinocardium ciliatum_Pac","2006-2020",2,29,15.3583007693894,232,113.472211080603,0.125,0.135348563521688,TRUE
"102","clinocardium ciliatum_Pac","2021-2040",2,20,6.36376432197483,141,42.9213970985957,0.141843971631206,0.148265544743487,TRUE
"103","clinocardium ciliatum_Pac","2041-2060",2,6,1.55867017994837,51,10.5310453581758,0.117647058823529,0.148007166139332,TRUE
"104","clinocardium ciliatum_Pac","2061-2080",2,1,0.128485083295288,6,0.807237390754971,0.166666666666667,0.159166417173914,TRUE
"105","clinocardium ciliatum_Pac","2081-2100",2,0,0,0,0,1,1,TRUE
"106","clinopegma magnum_Pac","2006-2020",2,21,1777.62479301769,210,18047.2343289301,0.1,0.0984984602415297,TRUE
"107","clinopegma magnum_Pac","2021-2040",2,16,1724.9583889286,179,16869.0121602409,0.0893854748603352,0.102256040397802,FALSE
"108","clinopegma magnum_Pac","2041-2060",2,13,1275.32889776131,133,11793.191478778,0.0977443609022556,0.108141116851726,FALSE
"109","clinopegma magnum_Pac","2061-2080",2,10,510.521415117848,89,4587.20235567437,0.112359550561798,0.111292542934438,TRUE
"110","clinopegma magnum_Pac","2081-2100",2,6,155.345379866994,49,1407.9340945309,0.122448979591837,0.110335690051424,TRUE
"111","crangon dalli_Pac","2006-2020",2,44,79.241331370105,428,595.803799912273,0.102803738317757,0.132999036565011,TRUE
"112","crangon dalli_Pac","2021-2040",2,32,40.6241014662159,290,270.738545661301,0.110344827586207,0.150049197342728,TRUE
"113","crangon dalli_Pac","2041-2060",2,22,14.878949470155,134,77.2442227147812,0.164179104477612,0.192622165739106,TRUE
"114","crangon dalli_Pac","2061-2080",2,2,1.33598939586924,11,5.6711398037119,0.181818181818182,0.235576875568258,TRUE
"115","crangon dalli_Pac","2081-2100",2,1,0.333603683805094,2,0.641662904571067,0.5,0.51990489309663,TRUE
"116","crossaster borealis_Pac","2006-2020",2,70,10.6666560989052,665,103.17173667162,0.105263157894737,0.103387385373336,TRUE
"117","crossaster borealis_Pac","2021-2040",2,66,9.29658458300444,635,89.7889851399365,0.103937007874016,0.103538140769892,TRUE
"118","crossaster borealis_Pac","2041-2060",2,59,7.17942010368175,555,68.6836950979088,0.106306306306306,0.104528739949816,TRUE
"119","crossaster borealis_Pac","2061-2080",2,42,4.42293772458435,416,41.6384418624888,0.100961538461538,0.106222459985201,TRUE
"120","crossaster borealis_Pac","2081-2100",2,30,2.48694573197789,276,22.7071235427159,0.108695652173913,0.10952271111308,TRUE
"121","ctenodiscus crispatus_Pac","2006-2020",2,34,60.955455576519,314,675.654285821104,0.10828025477707,0.0902169302492346,TRUE
"122","ctenodiscus crispatus_Pac","2021-2040",2,29,63.757204081868,274,674.411133502867,0.105839416058394,0.0945375912623437,TRUE
"123","ctenodiscus crispatus_Pac","2041-2060",2,20,51.4927400309413,200,530.30064909399,0.1,0.0971010314977284,TRUE
"124","ctenodiscus crispatus_Pac","2061-2080",2,13,29.6589680984896,132,273.135070911526,0.0984848484848485,0.10858718362131,FALSE
"125","ctenodiscus crispatus_Pac","2081-2100",2,11,14.9710337553652,100,130.415707292723,0.11,0.114794713506113,TRUE
"126","cucumaria fallax_Pac","2006-2020",2,48,317.095087941068,449,2551.16257033261,0.106904231625835,0.124294347850881,TRUE
"127","cucumaria fallax_Pac","2021-2040",2,35,170.480768875452,324,1258.25270870074,0.108024691358025,0.135490086924978,TRUE
"128","cucumaria fallax_Pac","2041-2060",2,24,67.6513744149118,194,444.484982406665,0.123711340206186,0.152201710052415,TRUE
"129","cucumaria fallax_Pac","2061-2080",2,5,9.13584822700181,23,37.3153657527617,0.217391304347826,0.244828049858407,TRUE
"130","cucumaria fallax_Pac","2081-2100",2,1,1.3834000600379,3,3.84789660381133,0.333333333333333,0.359521110486089,TRUE
"131","dipsacaster borealis_Pac","2006-2020",2,44,2885.6557471505,427,37577.8481949408,0.103044496487119,0.0767914046642777,TRUE
"132","dipsacaster borealis_Pac","2021-2040",2,57,8764.74322426416,546,182284.877304684,0.104395604395604,0.04808266793089,TRUE
"133","dipsacaster borealis_Pac","2041-2060",2,60,2129.19589557762,524,24003.2042285157,0.114503816793893,0.0887046527333274,TRUE
"134","dipsacaster borealis_Pac","2061-2080",2,44,1368.26790191775,423,12516.0023052388,0.104018912529551,0.109321480497414,TRUE
"135","dipsacaster borealis_Pac","2081-2100",2,38,847.337144302177,331,7212.99539211944,0.114803625377644,0.117473684404115,TRUE
"136","elassochirus cavimanus_Pac","2006-2020",2,39,117.722443394001,351,1192.27103604764,0.111111111111111,0.0987379881207627,TRUE
"137","elassochirus cavimanus_Pac","2021-2040",2,29,79.0568137144306,264,751.040598032702,0.109848484848485,0.105263036274623,TRUE
"138","elassochirus cavimanus_Pac","2041-2060",2,19,37.9137722553814,151,321.416017701232,0.125827814569536,0.117958565122363,TRUE
"139","elassochirus cavimanus_Pac","2061-2080",2,6,7.72200309290421,50,62.2998612289137,0.12,0.123948961371368,TRUE
"140","elassochirus cavimanus_Pac","2081-2100",2,0,0,0,0,1,1,TRUE
"141","eleginus gracilis_Pac","2006-2020",2,16,99.0051934996384,127,1312.80714935721,0.125984251968504,0.0754148798992405,TRUE
"142","eleginus gracilis_Pac","2021-2040",2,11,92.9629432291262,75,359.464930428339,0.146666666666667,0.258614778132463,TRUE
"143","eleginus gracilis_Pac","2041-2060",2,2,3.13641694314616,18,30.8686106517834,0.111111111111111,0.10160538090058,TRUE
"144","eleginus gracilis_Pac","2061-2080",2,1,1.12957903558188,7,8.51647127021176,0.142857142857143,0.132634632319237,TRUE
"145","eleginus gracilis_Pac","2081-2100",2,0,0,0,0,1,1,TRUE
"146","erimacrus isenbeckii_Pac","2006-2020",2,57,210.357608501216,543,1870.48337649848,0.104972375690608,0.112461629514721,TRUE
"147","erimacrus isenbeckii_Pac","2021-2040",2,48,142.134535210796,424,1155.77413574485,0.113207547169811,0.122977778109904,TRUE
"148","erimacrus isenbeckii_Pac","2041-2060",2,34,69.7232383110975,273,513.96823034521,0.124542124542125,0.135656708322745,TRUE
"149","erimacrus isenbeckii_Pac","2061-2080",2,20,22.1396654168784,165,156.04831075984,0.121212121212121,0.14187699507335,TRUE
"150","erimacrus isenbeckii_Pac","2081-2100",2,4,3.72071813675468,27,18.5604943418749,0.148148148148148,0.200464387867098,TRUE
"151","eumicrotremus orbis_Pac","2006-2020",2,40,0.293246437193827,360,2.82312171915063,0.111111111111111,0.103873111529196,TRUE
"152","eumicrotremus orbis_Pac","2021-2040",2,33,0.260383410454432,278,2.53394417746492,0.118705035971223,0.102758147859016,TRUE
"153","eumicrotremus orbis_Pac","2041-2060",2,22,0.166090031477881,204,1.63025787133466,0.107843137254902,0.101879607145774,TRUE
"154","eumicrotremus orbis_Pac","2061-2080",2,17,0.0655163076410261,144,0.628971923139499,0.118055555555556,0.104164121212284,TRUE
"155","eumicrotremus orbis_Pac","2081-2100",2,7,0.016882048632057,81,0.194350776477895,0.0864197530864197,0.0868638085116018,FALSE
"156","eunoe depressa_Pac","2006-2020",2,42,1.54544956909092,377,13.7233220495891,0.111405835543767,0.112614829230594,TRUE
"157","eunoe depressa_Pac","2021-2040",2,29,0.954923427954191,269,7.69125608580844,0.107806691449814,0.124157018996698,TRUE
"158","eunoe depressa_Pac","2041-2060",2,18,0.411672265990615,149,2.9082270735502,0.120805369127517,0.141554375081196,TRUE
"159","eunoe depressa_Pac","2061-2080",2,6,0.078238004221513,42,0.480218296934285,0.142857142857143,0.162921747715538,TRUE
"160","eunoe depressa_Pac","2081-2100",2,0,0,0,0,1,1,TRUE
"161","eunoe nodosa_Pac","2006-2020",2,45,14.4843164157992,439,132.121534905588,0.10250569476082,0.109628732561648,TRUE
"162","eunoe nodosa_Pac","2021-2040",2,35,9.46362665322867,314,75.3425275436253,0.111464968152866,0.125608032564994,TRUE
"163","eunoe nodosa_Pac","2041-2060",2,20,4.19266619615429,175,28.6805671363466,0.114285714285714,0.146184912460848,TRUE
"164","eunoe nodosa_Pac","2061-2080",2,13,1.21812463152599,57,5.13685767534235,0.228070175438596,0.237134199254374,TRUE
"165","eunoe nodosa_Pac","2081-2100",2,2,0.133492589789589,3,0.196148166515112,0.666666666666667,0.680570163674223,TRUE
"166","euspira pallida_Pac","2006-2020",2,17,62.6302579908504,146,506.371164390446,0.116438356164384,0.123684487575912,TRUE
"167","euspira pallida_Pac","2021-2040",2,13,43.881023553334,108,356.973183159363,0.12037037037037,0.122925266164165,TRUE
"168","euspira pallida_Pac","2041-2060",2,10,25.9277189001273,86,209.905775695685,0.116279069767442,0.123520750270905,TRUE
"169","euspira pallida_Pac","2061-2080",2,5,8.24901238707315,48,67.9410514276747,0.104166666666667,0.12141425859231,TRUE
"170","euspira pallida_Pac","2081-2100",2,3,1.95727099858952,22,17.0872159420744,0.136363636363636,0.114545927506544,TRUE
"171","evasterias echinosoma_Pac","2006-2020",2,43,306.683730155283,374,2616.889726242,0.114973262032086,0.117193983024916,TRUE
"172","evasterias echinosoma_Pac","2021-2040",2,31,169.256806035798,270,1395.56709740218,0.114814814814815,0.121281740126194,TRUE
"173","evasterias echinosoma_Pac","2041-2060",2,21,68.023585407025,176,537.510675011751,0.119318181818182,0.126552994329904,TRUE
"174","evasterias echinosoma_Pac","2061-2080",2,8,13.4215589295524,53,87.9176122075899,0.150943396226415,0.152660639802882,TRUE
"175","evasterias echinosoma_Pac","2081-2100",2,0,0,2,2.56830141675714,0,0,FALSE
"176","flustra serrulata_Pac","2006-2020",2,37,50.2364633750994,309,372.727977179504,0.119741100323625,0.134780500662299,TRUE
"177","flustra serrulata_Pac","2021-2040",2,24,20.5642109050962,203,148.496499875808,0.118226600985222,0.138482798734614,TRUE
"178","flustra serrulata_Pac","2041-2060",2,10,5.50681958437333,97,39.3819577789602,0.103092783505155,0.139831026565047,TRUE
"179","flustra serrulata_Pac","2061-2080",2,2,0.623510329843065,6,1.66923557680108,0.333333333333333,0.373530458198092,TRUE
"180","flustra serrulata_Pac","2081-2100",2,0,0,0,0,1,1,TRUE
"181","fusitriton oregonensis_Pac","2006-2020",2,58,23.6310070998659,571,232.239255982248,0.101576182136602,0.101752853969151,TRUE
"182","fusitriton oregonensis_Pac","2021-2040",2,63,27.1350903463989,599,260.55582120507,0.105175292153589,0.104143097708964,TRUE
"183","fusitriton oregonensis_Pac","2041-2060",2,65,27.5064508168142,627,261.682921117438,0.103668261562998,0.105113664657045,TRUE
"184","fusitriton oregonensis_Pac","2061-2080",2,66,24.6505605922039,652,234.42975289924,0.101226993865031,0.105151160581562,TRUE
"185","fusitriton oregonensis_Pac","2081-2100",2,68,21.2916295535788,666,201.350710056983,0.102102102102102,0.105744000344241,TRUE
"186","gadus macrocephalus_Pac","2006-2020",2,66,1337.33608634946,649,13020.8958020774,0.101694915254237,0.102706918684972,TRUE
"187","gadus macrocephalus_Pac","2006-2020",3,325,6699.8986653847,649,13020.8958020774,0.500770416024653,0.514549748897903,TRUE
"188","gadus macrocephalus_Pac","2021-2040",2,69,1221.68242530358,666,11711.7634822755,0.103603603603604,0.104312422903046,TRUE
"189","gadus macrocephalus_Pac","2021-2040",3,325,5876.28900538101,666,11711.7634822755,0.487987987987988,0.501742458706081,FALSE
"190","gadus macrocephalus_Pac","2041-2060",2,70,1033.42093169243,673,9835.04211828868,0.104011887072808,0.105075394620907,TRUE
"191","gadus macrocephalus_Pac","2041-2060",3,326,4851.05225909547,673,9835.04211828868,0.484398216939079,0.49324163544503,FALSE
"192","gadus macrocephalus_Pac","2061-2080",2,70,808.548750271563,668,7599.43232678466,0.104790419161677,0.106395940578586,TRUE
"193","gadus macrocephalus_Pac","2061-2080",3,326,3730.59440058068,668,7599.43232678466,0.488023952095808,0.490904351820066,FALSE
"194","gadus macrocephalus_Pac","2081-2100",2,67,615.012012853865,636,5719.03573350089,0.105345911949686,0.107537711165408,TRUE
"195","gadus macrocephalus_Pac","2081-2100",3,316,2828.34236948567,636,5719.03573350089,0.49685534591195,0.494548819290959,FALSE
"196","gersemia rubiformis_Pac","2006-2020",2,37,582.259061514695,328,3976.55070381787,0.11280487804878,0.146423145304213,TRUE
"197","gersemia rubiformis_Pac","2021-2040",2,26,288.563628041511,182,1904.69427210255,0.142857142857143,0.151501284100031,TRUE
"198","gersemia rubiformis_Pac","2041-2060",2,16,124.644156638581,106,868.39310068669,0.150943396226415,0.143534254866854,TRUE
"199","gersemia rubiformis_Pac","2061-2080",2,6,32.7094224530606,46,254.186519097682,0.130434782608696,0.128682758508096,TRUE
"200","gersemia rubiformis_Pac","2081-2100",2,2,6.67165261678113,10,42.9757352537741,0.2,0.155242314701183,TRUE
"201","glebocarcinus oregonensis_Pac","2006-2020",2,36,5.6461942719858,320,45.7303162826616,0.1125,0.123467203617975,TRUE
"202","glebocarcinus oregonensis_Pac","2021-2040",2,29,2.79742823840924,216,21.2466708849024,0.134259259259259,0.131664308896367,TRUE
"203","glebocarcinus oregonensis_Pac","2041-2060",2,17,0.963849797291351,95,6.67098174182158,0.178947368421053,0.144483950727792,TRUE
"204","glebocarcinus oregonensis_Pac","2061-2080",2,3,0.116622495057002,23,1.16032577873487,0.130434782608696,0.100508406513349,TRUE
"205","glebocarcinus oregonensis_Pac","2081-2100",2,0,0,5,0.167115438831756,0,0,FALSE
"206","glyptocephalus zachirus_Pac","2006-2020",2,30,99.2396031904696,280,944.414423596835,0.107142857142857,0.105080567080405,TRUE
"207","glyptocephalus zachirus_Pac","2021-2040",2,40,158.001342406207,427,1622.34984979245,0.0936768149882904,0.0973904256387239,FALSE
"208","glyptocephalus zachirus_Pac","2041-2060",2,55,250.417769845572,546,2484.02988312308,0.100732600732601,0.10081109391918,TRUE
"209","glyptocephalus zachirus_Pac","2061-2080",2,64,336.77495479711,623,3292.62339140014,0.102728731942215,0.102281650454382,TRUE
"210","glyptocephalus zachirus_Pac","2081-2100",2,66,360.136264427816,641,3509.77368192084,0.102964118564743,0.102609540405101,TRUE
"211","gymnocanthus galeatus_Pac","2006-2020",2,50,751.298169982478,457,6063.13453265858,0.109409190371991,0.12391250201289,TRUE
"212","gymnocanthus galeatus_Pac","2021-2040",2,35,469.111772776527,343,3410.40785482768,0.102040816326531,0.137552982735618,TRUE
"213","gymnocanthus galeatus_Pac","2041-2060",2,26,207.44993068119,187,1238.38467133373,0.13903743315508,0.167516552395444,TRUE
"214","gymnocanthus galeatus_Pac","2061-2080",2,12,50.3305627844887,46,214.728349563463,0.260869565217391,0.23439179263851,TRUE
"215","gymnocanthus galeatus_Pac","2081-2100",2,1,4.32948849527461,5,20.2636207116581,0.2,0.213658188577511,TRUE
"216","gymnocanthus pistilliger_Pac","2006-2020",2,22,14330.6408206362,207,138474.242308432,0.106280193236715,0.103489577424202,TRUE
